"brand","price","location","date","petrol"
"OMV",691.9,"Fót, Szabó Dezső u. 2/B.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Szentendre, 11. sz. főút 17. km",2023-10-02,"100 octane petrol"
"Orlen",676,"Dunakeszi, Fő út 5152 hrsz.",2023-10-02,"100 octane petrol"
"MOL",696,"Pomáz, Árpád fejedelem u.",2023-10-02,"100 octane petrol"
"MOL",696,"Szigethalom, Petőfi Sándor u.  ",2023-10-02,"100 octane petrol"
"OMV",693,"Biatorbágy, Kossuth Lajos u. 1/a.",2023-10-02,"100 octane petrol"
"Orlen",676,"Szentendre, Dózsa Gy. út 20.",2023-10-02,"100 octane petrol"
"MOL",696,"Érd, Ercsi út hrsz. 26297/2",2023-10-02,"100 octane petrol"
"Other",678,"Ecser, Zrínyi u. 1.",2023-10-02,"100 octane petrol"
"OMV",0,"Érd, 6.sz. főút jobb 23km",2023-10-02,"100 octane petrol"
"OMV",0,"Érd, 6.sz. főút bal 23km",2023-10-02,"100 octane petrol"
"MOL",696,"Vecsés, M0 II. (bal) - Alacskai pihenő",2023-10-02,"100 octane petrol"
"Other",655.9,"Érd, Zámori út 4.",2023-10-02,"100 octane petrol"
"MOL",696,"Vecsés, M0 I. (jobb) - Alacskai pihenő",2023-10-02,"100 octane petrol"
"MOL",708,"Páty, 22-es km  észak (Sasfészek-tó) Páty",2023-10-02,"100 octane petrol"
"MOL",708,"Páty, 22-es km II. dél (Sasfészek-tó)",2023-10-02,"100 octane petrol"
"Other",664,"Maglód, Eszterházy János u. 1.",2023-10-02,"100 octane petrol"
"MOL",696,"Szentendre, Vasúti villasor 6.",2023-10-02,"100 octane petrol"
"MOL",696,"Pécel, Köztársaság tér  ",2023-10-02,"100 octane petrol"
"Orlen",676,"Pilisvörösvár, 10.sz.főút",2023-10-02,"100 octane petrol"
"MOL",696,"Dunakeszi, 2-es sz. főút 21. km",2023-10-02,"100 octane petrol"
"Shell",721.9,"Dunakeszi, 2/A főút Kelet",2023-10-02,"100 octane petrol"
"Shell",721.9,"Dunakeszi, 2/A főút Nyugat",2023-10-02,"100 octane petrol"
"Orlen",729,"Gödöllő, M3-as Dél",2023-10-02,"100 octane petrol"
"Orlen",676,"Üllő, Pesti út (4.sz. főút)",2023-10-02,"100 octane petrol"
"Orlen",729,"Gödöllő, M3-as Észak",2023-10-02,"100 octane petrol"
"OMV",691.9,"Alsónémedi, Alsónémedi 5. sz. főút",2023-10-02,"100 octane petrol"
"OMV",691.9,"Maglód, Jászberényi út",2023-10-02,"100 octane petrol"
"Oil",675.5,"Dunavarsány, Nagyvarsányi utca 155.",2023-10-02,"100 octane petrol"
"MOL",696,"Gödöllő, 3. sz. Főút Ipari Park, Pattantyús Ábrahám krt. 4.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Százhalombatta, Damjanich u. 29.",2023-10-02,"100 octane petrol"
"MOL",696,"Százhalombatta, Bekötő út  ",2023-10-02,"100 octane petrol"
"MOL",696,"Piliscsaba, 10-es fő út 1602/13. hrsz. (24. km)",2023-10-02,"100 octane petrol"
"Other",689.9,"Gödöllő, Repülőtéri u. 9.",2023-10-02,"100 octane petrol"
"MOL",696,"Gödöllő, Dózsa György út 61.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Gödöllő, Dózsa Gy. út 108.",2023-10-02,"100 octane petrol"
"MOL",696,"Isaszeg, Rákóczi u. hrsz. 455",2023-10-02,"100 octane petrol"
"Other",0,"Ócsa, Üllői utca 41",2023-10-02,"100 octane petrol"
"Orlen",729,"Tárnok, M7 Autópálya 26 km DÉL",2023-10-02,"100 octane petrol"
"OMV",691.9,"Veresegyház, Fő u. 2/2.",2023-10-02,"100 octane petrol"
"Orlen",729,"Tárnok, M7 autópálya 26 km ÉSZAK",2023-10-02,"100 octane petrol"
"Oil",683,"Ócsa, Kiss János út 1.",2023-10-02,"100 octane petrol"
"MOL",696,"Gödöllő, Szabadság u.12.  ",2023-10-02,"100 octane petrol"
"MOL",696,"Veresegyház, Fő u.  ",2023-10-02,"100 octane petrol"
"Other",651,"Herceghalom, Jókai Mór u 2/A",2023-10-02,"100 octane petrol"
"OMV",691.9,"Üllő, Pesti út 1.",2023-10-02,"100 octane petrol"
"Orlen",716,"Zsámbék, M1 autópálya (Észak)",2023-10-02,"100 octane petrol"
"Orlen",716,"Zsámbék, M1 autópálya (Dél)",2023-10-02,"100 octane petrol"
"MOL",696,"Leányfalu, Móricz Zsigmond út 165.",2023-10-02,"100 octane petrol"
"MOL",696,"Gyömrő, Mendei út  ",2023-10-02,"100 octane petrol"
"OMV",691.9,"Zsámbék, Herceghalmi út",2023-10-02,"100 octane petrol"
"MOL",746,"Ercsi, M6 I. (kimenő) (M6 külterület 30 km szelvény)",2023-10-02,"100 octane petrol"
"MOL",746,"Ercsi, M6 II. (bejövő) (M6 külterület 30 km szelvény)",2023-10-02,"100 octane petrol"
"Oil",699,"Erdőkertes, Fő út 234.",2023-10-02,"100 octane petrol"
"Avia",690,"Martonvásár, Bajcsy Zs. U. 31.",2023-10-02,"100 octane petrol"
"OMV",726.9,"Inárcs, M5 autópálya 82. kmsz. bal",2023-10-02,"100 octane petrol"
"OMV",726.9,"Inárcs, M5 autópálya 82. kmsz jobb",2023-10-02,"100 octane petrol"
"Shell",721.9,"Monor, Vasadi u. 1.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Vác, Gödöllői út 1.",2023-10-02,"100 octane petrol"
